DATE	TIME	Open	High	Low	Close	TICKVOL	VOL	SPREAD
2019.12.09	11:50:00	111465	111490	111445	111485	8065	40037	5
2019.12.09	11:55:00	111480	111490	111450	111470	7823	41819	5
2019.12.09	12:00:00	111475	111530	111465	111500	16196	76331	5
2019.12.09	12:05:00	111505	111505	111430	111445	14778	68305	5
2019.12.09	12:10:00	111445	111455	111415	111440	10265	48677	5
2019.12.09	12:15:00	111440	111455	111420	111435	7092	36158	5
2019.12.09	12:20:00	111435	111480	111425	111460	10975	54745	5
2019.12.09	12:25:00	111460	111520	111455	111495	13119	61063	5
2019.12.09	12:30:00	111490	111530	111465	111525	11787	62222	5
2019.12.09	12:35:00	111525	111570	111465	111470	21294	100660	5
2019.12.09	12:40:00	111470	111480	111425	111465	14135	70230	5
2019.12.09	12:45:00	111470	111510	111455	111505	10162	49915	5
2019.12.09	12:50:00	111500	111505	111455	111455	6959	34546	5
2019.12.09	12:55:00	111460	111505	111435	111465	11162	55445	5
2019.12.09	13:00:00	111470	111475	111435	111445	6203	32565	5
2019.12.09	13:05:00	111440	111445	111370	111385	17590	76857	5
2019.12.09	13:10:00	111385	111420	111380	111395	10836	49160	5
2019.12.09	13:15:00	111395	111405	111375	111405	5573	26537	5
2019.12.09	13:20:00	111400	111460	111390	111415	13809	62769	5
2019.12.09	13:25:00	111415	111450	111400	111425	8597	38405	5
2019.12.09	13:30:00	111420	111430	111350	111365	15283	67397	5
2019.12.09	13:35:00	111360	111390	111350	111375	7657	34510	5
2019.12.09	13:40:00	111375	111415	111360	111410	7317	34151	5
2019.12.09	13:45:00	111410	111475	111375	111385	18225	78416	5
2019.12.09	13:50:00	111390	111420	111330	111350	15179	65170	5
2019.12.09	13:55:00	111355	111365	111335	111350	5204	24058	5
2019.12.09	14:00:00	111345	111400	111335	111365	11041	49199	5
2019.12.09	14:05:00	111365	111375	111305	111330	9534	42394	5
2019.12.09	14:10:00	111325	111345	111310	111335	5578	24387	5
2019.12.09	14:15:00	111340	111365	111315	111360	8223	37365	5
2019.12.09	14:20:00	111365	111370	111310	111310	7505	34398	5
2019.12.09	14:25:00	111315	111350	111310	111320	5772	27964	5
2019.12.09	14:30:00	111325	111345	111290	111340	8895	40013	5
2019.12.09	14:35:00	111335	111390	111330	111355	13943	66198	5
2019.12.09	14:40:00	111355	111370	111335	111345	5808	28851	5
2019.12.09	14:45:00	111345	111360	111260	111280	14239	65321	5
2019.12.09	14:50:00	111280	111300	111265	111275	7632	36986	5
2019.12.09	14:55:00	111280	111285	111215	111215	13745	65341	5
2019.12.09	15:00:00	111215	111230	111125	111165	23535	110929	5
2019.12.09	15:05:00	111165	111165	111080	111145	17501	85002	5
2019.12.09	15:10:00	111145	111165	111125	111145	8085	37946	5
2019.12.09	15:15:00	111140	111150	111085	111095	9887	45908	5
2019.12.09	15:20:00	111090	111125	111045	111115	15262	69502	5
2019.12.09	15:25:00	111110	111125	111070	111115	8185	39662	5
2019.12.09	15:30:00	111110	111120	111065	111105	7306	34675	5
2019.12.09	15:35:00	111105	111125	111095	111120	4784	24950	5
2019.12.09	15:40:00	111120	111180	111095	111145	13748	60982	5
2019.12.09	15:45:00	111140	111165	111095	111115	8822	42025	5
2019.12.09	15:50:00	111115	111125	111075	111115	8661	39917	5
2019.12.09	15:55:00	111115	111160	111110	111130	7572	34739	5
2019.12.09	16:00:00	111130	111165	111095	111130	8306	41991	5
2019.12.09	16:05:00	111130	111135	111050	111080	11616	54341	5
2019.12.09	16:10:00	111075	111095	111055	111090	6055	30896	5
2019.12.09	16:15:00	111095	111205	111090	111190	18711	86973	5
2019.12.09	16:20:00	111195	111230	111140	111145	16009	76116	5
2019.12.09	16:25:00	111145	111185	111145	111165	6080	32064	5
2019.12.09	16:30:00	111160	111215	111130	111200	10113	48727	5
2019.12.09	16:35:00	111205	111230	111185	111220	8189	42852	5
2019.12.09	16:40:00	111220	111230	111170	111200	7208	36292	5
2019.12.09	16:45:00	111195	111275	111195	111225	12781	61205	5
2019.12.09	16:50:00	111225	111245	111215	111225	5074	24253	5
2019.12.09	16:55:00	111225	111250	111200	111245	7101	36799	5
2019.12.09	17:00:00	111250	111265	111225	111240	6395	33243	5
2019.12.09	17:05:00	111235	111255	111170	111190	10694	54082	5
2019.12.09	17:10:00	111185	111215	111160	111180	6851	32917	5
2019.12.09	17:15:00	111185	111205	111170	111185	5024	30219	5
2019.12.09	17:20:00	111185	111200	111100	111130	9960	46013	5
2019.12.09	17:25:00	111125	111150	111110	111115	5743	27721	5
2019.12.09	17:30:00	111115	111120	111060	111085	8521	39565	5
2019.12.09	17:35:00	111080	111090	111015	111035	8478	43129	5
2019.12.09	17:40:00	111030	111080	110975	110990	10583	55244	5
